Gene,Regulation,Timepoint
lnc-BNIP1-3,Up,1h
lnc-BNIP2-1,Up,1h
lnc-BNIP3L-7,Up,1h
lnc-BOD1-1,Up,1h
lnc-BOD1L-4,Up,1h
lnc-BOLA2B-1,Up,1h
lnc-BOLA2B-2,Up,1h
lnc-BOLA3-2,Up,1h
lnc-BORA-14,Up,1h
lnc-BORA-24,Up,1h
lnc-BORA-25,Up,1h
lnc-BORA-27,Up,1h
lnc-BORA-5,Up,1h
lnc-BPHL-4,Up,1h
lnc-BPHL-7,Up,1h
lnc-BPHL-9,Up,1h
lnc-BPNT1-2,Up,1h
lnc-BRAF-1,Up,1h
lnc-BRAT1-2,Up,1h
lnc-BRAT1-3,Up,1h
lnc-BRCC3-1,Up,1h
lnc-BRD1-7,Up,1h
lnc-BRI3BP-4,Up,1h
lnc-BRIX1-1,Up,1h
lnc-BRP44L-3,Up,1h
lnc-BRS3-1,Up,1h
lnc-BRWD1-IT2-1,Up,1h
lnc-BST1-1,Up,1h
lnc-BTAF1-2,Up,1h
lnc-BTBD1-2,Up,1h
lnc-BTBD10-7,Up,1h
lnc-BTBD19-3,Up,1h
lnc-BTBD6-2,Up,1h
lnc-BTD-1,Up,1h
lnc-BTD-4,Up,1h
lnc-BTF3-2,Up,1h
lnc-BTF3-4,Up,1h
lnc-BTG2-1,Up,1h
lnc-BTG3-6,Up,1h
lnc-BTK-1,Up,1h
lnc-BTN2A1-3,Up,1h
lnc-BTN2A2-2,Up,1h
lnc-BTNL8-3,Up,1h
lnc-BTNL8-7,Up,1h
lnc-BUB1-1,Up,1h
lnc-BUB1B-3,Up,1h
lnc-BUB1B-5,Up,1h
lnc-BZW1-1,Up,1h
lnc-C10orf10-2,Up,1h
lnc-C10orf103-1,Up,1h
lnc-C10orf103-2,Up,1h
lnc-C10orf103-4,Up,1h
lnc-C10orf103-6,Up,1h
lnc-C10orf103-7,Up,1h
lnc-C10orf107-4,Up,1h
lnc-C10orf115-3,Up,1h
lnc-C10orf12-1,Up,1h
lnc-C10orf126-3,Up,1h
lnc-C10orf131-1,Up,1h
lnc-C10orf140-1,Up,1h
lnc-C10orf25-2,Up,1h
lnc-C10orf28-5,Up,1h
lnc-C10orf31-1,Up,1h
lnc-C10orf31-4,Up,1h
lnc-C10orf55-1,Up,1h
lnc-C10orf68-9,Up,1h
lnc-C10orf85-8,Up,1h
lnc-C11orf1-2,Up,1h
lnc-C11orf21-2,Up,1h
lnc-C11orf34-3,Up,1h
lnc-C11orf34-6,Up,1h
lnc-C11orf41-1,Up,1h
lnc-C11orf44-8,Up,1h
lnc-C11orf45-1,Up,1h
lnc-C11orf46-4,Up,1h
lnc-C11orf54-1,Up,1h
lnc-C11orf55-6,Up,1h
lnc-C11orf58-4,Up,1h
lnc-C11orf63-2,Up,1h
lnc-C11orf75-2,Up,1h
lnc-C11orf85-1,Up,1h
lnc-C11orf91-1,Up,1h
lnc-C12orf23-1,Up,1h
lnc-C12orf26-3,Up,1h
lnc-C12orf29-6,Up,1h
lnc-C12orf35-1,Up,1h
lnc-C12orf35-3,Up,1h
lnc-C12orf35-5,Up,1h
lnc-C12orf45-3,Up,1h
lnc-C12orf49-6,Up,1h
lnc-C12orf52-2,Up,1h
lnc-C12orf62-2,Up,1h
lnc-C12orf70-4,Up,1h
lnc-C12orf71-2,Up,1h
lnc-C12orf77-1,Up,1h
lnc-C12orf77-2,Up,1h
lnc-C13orf16-4,Up,1h
lnc-C14orf105-3,Up,1h
lnc-C14orf109-2,Up,1h
lnc-C14orf118-1,Up,1h
lnc-C14orf126-7,Up,1h
lnc-C14orf135-3,Up,1h
lnc-C14orf162-2,Up,1h
lnc-C14orf166B-1,Up,1h
lnc-C14orf166B-3,Up,1h
lnc-C14orf177-5,Up,1h
lnc-C14orf178-1,Up,1h
lnc-C14orf39-2,Up,1h
lnc-C14orf49-1,Up,1h
lnc-C14orf49-4,Up,1h
lnc-C15orf2-5,Up,1h
lnc-C15orf33-1,Up,1h
lnc-C15orf41-13,Up,1h
lnc-C15orf48-1,Up,1h
lnc-C15orf55-1,Up,1h
lnc-C15orf57-1,Up,1h
lnc-C15orf60-1,Up,1h
lnc-C15orf60-2,Up,1h
lnc-C15orf61-2,Up,1h
lnc-C16orf47-3,Up,1h
lnc-C16orf48-1,Up,1h
lnc-C16orf5-1,Up,1h
lnc-C16orf5-2,Up,1h
lnc-C16orf58-6,Up,1h
lnc-C16orf61-3,Up,1h
lnc-C16orf7-1,Up,1h
lnc-C16orf70-1,Up,1h
lnc-C16orf72-10,Up,1h
lnc-C16orf80-3,Up,1h
lnc-C16orf86-1,Up,1h
lnc-C16orf89-1,Up,1h
lnc-C17orf103-2,Up,1h
lnc-C17orf104-1,Up,1h
lnc-C17orf104-2,Up,1h
lnc-C17orf46-1,Up,1h
lnc-C17orf48-1,Up,1h
lnc-C17orf48-6,Up,1h
lnc-C17orf56-2,Up,1h
lnc-C17orf58-7,Up,1h
lnc-C17orf62-2,Up,1h
lnc-C17orf64-2,Up,1h
lnc-C17orf65-1,Up,1h
lnc-C17orf79-2,Up,1h
lnc-C17orf80-6,Up,1h
lnc-C17orf81-2,Up,1h
lnc-C17orf84-1,Up,1h
lnc-C17orf85-1,Up,1h
lnc-C17orf97-5,Up,1h
lnc-C18orf63-1,Up,1h
lnc-C19orf12-9,Up,1h
lnc-C19orf26-2,Up,1h
lnc-C19orf44-2,Up,1h
lnc-C19orf44-6,Up,1h
lnc-C19orf46-2,Up,1h
lnc-C19orf54-1,Up,1h
lnc-C19orf6-4,Up,1h
lnc-C19orf6-5,Up,1h
lnc-C19orf63-1,Up,1h
lnc-C19orf68-4,Up,1h
lnc-C19orf69-1,Up,1h
lnc-C19orf71-3,Up,1h
lnc-C1GALT1C1-1,Up,1h
lnc-C1QBP-1,Up,1h
lnc-C1QL3-1,Up,1h
lnc-C1QTNF1-7,Up,1h
lnc-C1QTNF1-9,Up,1h
lnc-C1QTNF5-2,Up,1h
lnc-C1QTNF9-1,Up,1h
lnc-C1QTNF9-2,Up,1h
lnc-C1QTNF9-4,Up,1h
lnc-C1orf105-4,Up,1h
lnc-C1orf115-2,Up,1h
lnc-C1orf122-1,Up,1h
lnc-C1orf122-2,Up,1h
lnc-C1orf124-1,Up,1h
lnc-C1orf138-4,Up,1h
lnc-C1orf138-6,Up,1h
lnc-C1orf144-1,Up,1h
lnc-C1orf167-1,Up,1h
lnc-C1orf185-4,Up,1h
lnc-C1orf185-5,Up,1h
lnc-C1orf186-3,Up,1h
lnc-C1orf195-1,Up,1h
lnc-C1orf195-6,Up,1h
lnc-C1orf201-3,Up,1h
lnc-C1orf213-2,Up,1h
lnc-C1orf228-1,Up,1h
lnc-C1orf229-2,Up,1h
lnc-C1orf31-1,Up,1h
lnc-C1orf31-10,Up,1h
lnc-C1orf35-2,Up,1h
lnc-C1orf61-2,Up,1h
lnc-C1orf96-1,Up,1h
lnc-C1orf98-3,Up,1h
lnc-C2-2,Up,1h
lnc-C20orf118-4,Up,1h
lnc-C20orf144-1,Up,1h
lnc-C20orf166-7,Up,1h
lnc-C20orf194-3,Up,1h
lnc-C20orf196-4,Up,1h
lnc-C20orf3-1,Up,1h
lnc-C20orf62-3,Up,1h
lnc-C20orf79-1,Up,1h
lnc-C20orf79-2,Up,1h
lnc-C20orf96-2,Up,1h
lnc-C20orf96-3,Up,1h
lnc-C21orf119-2,Up,1h
lnc-C21orf119-5,Up,1h
lnc-C21orf2-1,Up,1h
lnc-C21orf33-2,Up,1h
lnc-C21orf37-2,Up,1h
lnc-C21orf37-3,Up,1h
lnc-C21orf54-2,Up,1h
lnc-C21orf62-3,Up,1h
lnc-C21orf63-4,Up,1h
lnc-C21orf67-8,Up,1h
lnc-C22orf25-3,Up,1h
lnc-C22orf26-2,Up,1h
lnc-C22orf40-2,Up,1h
lnc-C22orf46-1,Up,1h
lnc-C22orf46-2,Up,1h
lnc-C2CD2L-1,Up,1h
lnc-C2CD4A-12,Up,1h
lnc-C2CD4B-2,Up,1h
lnc-C2orf29-1,Up,1h
lnc-C2orf40-11,Up,1h
lnc-C2orf40-12,Up,1h
lnc-C2orf40-13,Up,1h
lnc-C2orf42-3,Up,1h
lnc-C2orf42-5,Up,1h
lnc-C2orf43-5,Up,1h
lnc-C2orf44-3,Up,1h
lnc-C2orf51-2,Up,1h
lnc-C2orf51-3,Up,1h
lnc-C2orf56-1,Up,1h
lnc-C2orf63-3,Up,1h
lnc-C2orf63-4,Up,1h
lnc-C2orf65-6,Up,1h
lnc-C2orf69-3,Up,1h
lnc-C2orf72-3,Up,1h
lnc-C2orf77-3,Up,1h
lnc-C2orf77-4,Up,1h
lnc-C2orf81-2,Up,1h
lnc-C2orf84-2,Up,1h
lnc-C2orf89-7,Up,1h
lnc-C3AR1-1,Up,1h
lnc-C3orf17-3,Up,1h
lnc-C3orf25-1,Up,1h
lnc-C3orf25-2,Up,1h
lnc-C3orf26-2,Up,1h
lnc-C3orf32-12,Up,1h
lnc-C3orf33-1,Up,1h
lnc-C3orf35-3,Up,1h
lnc-C3orf35-5,Up,1h
lnc-C3orf37-1,Up,1h
lnc-C3orf43-1,Up,1h
lnc-C3orf43-2,Up,1h
lnc-C3orf72-4,Up,1h
lnc-C3orf72-5,Up,1h
lnc-C3orf72-7,Up,1h
lnc-C4orf21-9,Up,1h
lnc-C4orf26-2,Up,1h
lnc-C4orf27-2,Up,1h
lnc-C4orf34-12,Up,1h
lnc-C4orf34-3,Up,1h
lnc-C4orf34-8,Up,1h
lnc-C4orf34-9,Up,1h
lnc-C4orf36-1,Up,1h
lnc-C4orf37-1,Up,1h
lnc-C4orf42-1,Up,1h
lnc-C4orf46-2,Up,1h
lnc-C4orf51-2,Up,1h
lnc-C5orf13-1,Up,1h
lnc-C5orf17-6,Up,1h
lnc-C5orf17-8,Up,1h
lnc-C5orf22-8,Up,1h
lnc-C5orf25-3,Up,1h
lnc-C5orf27-4,Up,1h
lnc-C5orf27-6,Up,1h
lnc-C5orf30-5,Up,1h
lnc-C5orf30-6,Up,1h
lnc-C5orf39-1,Up,1h
lnc-C5orf39-2,Up,1h
lnc-C5orf39-4,Up,1h
lnc-C5orf39-6,Up,1h
lnc-C5orf42-2,Up,1h
lnc-C5orf45-1,Up,1h
lnc-C5orf51-1,Up,1h
lnc-C5orf51-2,Up,1h
lnc-C5orf55-3,Up,1h
lnc-C5orf58-2,Up,1h
lnc-C6orf100-12,Up,1h
lnc-C6orf100-14,Up,1h
lnc-C6orf100-3,Up,1h
lnc-C6orf103-4,Up,1h
lnc-C6orf105-7,Up,1h
lnc-C6orf120-1,Up,1h
lnc-C6orf138-3,Up,1h
lnc-C6orf146-3,Up,1h
lnc-C6orf164-2,Up,1h
lnc-C6orf165-1,Up,1h
lnc-C6orf174-1,Up,1h
lnc-C6orf191-2,Up,1h
lnc-C6orf201-13,Up,1h
lnc-C6orf201-5,Up,1h
lnc-C6orf211-1,Up,1h
lnc-C6orf221-2,Up,1h
lnc-C6orf221-4,Up,1h
lnc-C6orf221-6,Up,1h
lnc-C6orf223-3,Up,1h
lnc-C6orf228-4,Up,1h
lnc-C6orf47-2,Up,1h
lnc-C6orf99-6,Up,1h
lnc-C6orf99-7,Up,1h
lnc-C7orf10-4,Up,1h
lnc-C7orf11-3,Up,1h
lnc-C7orf11-9,Up,1h
lnc-C7orf23-1,Up,1h
lnc-C7orf30-2,Up,1h
lnc-C7orf30-3,Up,1h
lnc-C7orf46-3,Up,1h
lnc-C7orf55-2,Up,1h
lnc-C7orf66-3,Up,1h
lnc-C7orf71-3,Up,1h
lnc-C7orf71-4,Up,1h
lnc-C7orf71-6,Up,1h
lnc-C8orf17-4,Up,1h
lnc-C8orf22-2,Up,1h
lnc-C8orf39-1,Up,1h
lnc-C8orf42-6,Up,1h
lnc-C8orf42-7,Up,1h
lnc-C8orf45-1,Up,1h
lnc-C8orf59-1,Up,1h
lnc-C8orf59-2,Up,1h
lnc-C8orf59-6,Up,1h
lnc-C8orf86-5,Up,1h
lnc-C8orf86-7,Up,1h
lnc-C9-1,Up,1h
lnc-C9orf102-9,Up,1h
lnc-C9orf103-1,Up,1h
lnc-C9orf103-5,Up,1h
lnc-C9orf104-4,Up,1h
lnc-C9orf107-4,Up,1h
lnc-C9orf116-1,Up,1h
lnc-C9orf118-1,Up,1h
lnc-C9orf125-2,Up,1h
lnc-C9orf152-5,Up,1h
lnc-C9orf152-6,Up,1h
lnc-C9orf29-2,Up,1h
lnc-C9orf41-2,Up,1h
lnc-C9orf43-1,Up,1h
lnc-C9orf43-6,Up,1h
lnc-C9orf57-1,Up,1h
lnc-C9orf57-4,Up,1h
lnc-C9orf66-3,Up,1h
lnc-C9orf68-3,Up,1h
lnc-C9orf69-1,Up,1h
lnc-C9orf71-2,Up,1h
lnc-C9orf79-5,Up,1h
lnc-C9orf85-1,Up,1h
lnc-CA11-1,Up,1h
lnc-CA5B-1,Up,1h
lnc-CA6-5,Up,1h
lnc-CA7-1,Up,1h
lnc-CA7-2,Up,1h
lnc-CA8-13,Up,1h
lnc-CAB39L-4,Up,1h
lnc-CABIN1-1,Up,1h
lnc-CABP1-1,Up,1h
lnc-CACNA1D-2,Up,1h
lnc-CACNA1E-5,Up,1h
lnc-CACNA1G-2,Up,1h
lnc-CACNA2D1-2,Up,1h
lnc-CACNA2D4-1,Up,1h
lnc-CACNB2-1,Up,1h
lnc-CACNG3-3,Up,1h
lnc-CADM1-10,Up,1h
lnc-CADM1-2,Up,1h
lnc-CAGE1-4,Up,1h
lnc-CALB1-3,Up,1h
lnc-CALB2-5,Up,1h
lnc-CALCRL-1,Up,1h
lnc-CALHM1-1,Up,1h
lnc-CALHM3-2,Up,1h
lnc-CALM1-2,Up,1h
lnc-CALM1-8,Up,1h
lnc-CALM2-3,Up,1h
lnc-CALN1-7,Up,1h
lnc-CAMK1D-1,Up,1h
lnc-CAMK1G-1,Up,1h
lnc-CAMK2B-1,Up,1h
lnc-CAMK2D-1,Up,1h
lnc-CAMK2G-1,Up,1h
lnc-CAMK2G-2,Up,1h
lnc-CAMK2N1-2,Up,1h
lnc-CAMKMT-1,Up,1h
lnc-CAMP-1,Up,1h
lnc-CAMTA1-1,Up,1h
lnc-CAMTA1-2,Up,1h
lnc-CANT1-1,Up,1h
lnc-CANT1-2,Up,1h
lnc-CAP1-1,Up,1h
lnc-CAPN13-1,Up,1h
lnc-CAPN2-3,Up,1h
lnc-CAPN3-3,Up,1h
lnc-CAPNS1-2,Up,1h
lnc-CAPRIN2-5,Up,1h
lnc-CAPZA2-2,Up,1h
lnc-CARD16-1,Up,1h
lnc-CARHSP1-1,Up,1h
lnc-CARKD-1,Up,1h
lnc-CASK-4,Up,1h
lnc-CASP10-2,Up,1h
lnc-CASP10-4,Up,1h
lnc-CASP4-1,Up,1h
lnc-CASP6-1,Up,1h
lnc-CASP8-1,Up,1h
lnc-CASP8-3,Up,1h
lnc-CASP9-1,Up,1h
lnc-CBFA2T3-2,Up,1h
lnc-CBFA2T3-4,Up,1h
lnc-CBS-2,Up,1h
lnc-CBX2-5,Up,1h
lnc-CBX5-2,Up,1h
lnc-CBY3-3,Up,1h
lnc-CCAR1-3,Up,1h
lnc-CCAR1-4,Up,1h
lnc-CCDC101-2,Up,1h
lnc-CCDC109B-2,Up,1h
lnc-CCDC11-1,Up,1h
lnc-CCDC111-1,Up,1h
lnc-CCDC111-2,Up,1h
lnc-CCDC111-4,Up,1h
lnc-CCDC114-2,Up,1h
lnc-CCDC125-2,Up,1h
lnc-CCDC125-22,Up,1h
lnc-CCDC127-1,Up,1h
lnc-CCDC130-1,Up,1h
lnc-CCDC134-3,Up,1h
lnc-CCDC136-1,Up,1h
lnc-CCDC137-1,Up,1h
lnc-CCDC144C-3,Up,1h
lnc-CCDC144NL-4,Up,1h
lnc-CCDC144NL-9,Up,1h
lnc-CCDC146-4,Up,1h
lnc-CCDC150-3,Up,1h
lnc-CCDC159-1,Up,1h
lnc-CCDC160-3,Up,1h
lnc-CCDC166-1,Up,1h
lnc-CCDC167-1,Up,1h
lnc-CCDC17-3,Up,1h
lnc-CCDC17-5,Up,1h
lnc-CCDC23-1,Up,1h
lnc-CCDC3-4,Up,1h
lnc-CCDC3-5,Up,1h
lnc-CCDC3-6,Up,1h
lnc-CCDC33-3,Up,1h
lnc-CCDC39-2,Up,1h
lnc-CCDC43-4,Up,1h
lnc-CCDC51-1,Up,1h
lnc-CCDC54-10,Up,1h
lnc-CCDC61-4,Up,1h
lnc-CCDC64-1,Up,1h
lnc-CCDC68-2,Up,1h
lnc-CCDC76-1,Up,1h
lnc-CCDC8-1,Up,1h
lnc-CCDC80-3,Up,1h
lnc-CCDC82-13,Up,1h
lnc-CCDC83-1,Up,1h
lnc-CCDC83-2,Up,1h
lnc-CCDC84-1,Up,1h
lnc-CCDC85B-1,Up,1h
lnc-CCDC87-1,Up,1h
lnc-CCDC88A-1,Up,1h
lnc-CCDC89-5,Up,1h
lnc-CCDC90A-8,Up,1h
lnc-CCDC90B-1,Up,1h
lnc-CCDC90B-2,Up,1h
lnc-CCDC92-1,Up,1h
lnc-CCDC96-1,Up,1h
lnc-CCDC96-2,Up,1h
lnc-CCL1-8,Up,1h
lnc-CCL17-1,Up,1h
lnc-CCL3-1,Up,1h
lnc-CCL5-3,Up,1h
lnc-CCM2-3,Up,1h
lnc-CCNA1-1,Up,1h
lnc-CCNB2-1,Up,1h
lnc-CCNI-2,Up,1h
lnc-CCNI-3,Up,1h
lnc-CCNJ-1,Up,1h
lnc-CCNJL-3,Up,1h
lnc-CCNL2-4,Up,1h
lnc-CCNT1-1,Up,1h
lnc-CCNYL1-2,Up,1h
lnc-CCPG1-1,Up,1h
lnc-CCR1-1,Up,1h
lnc-CCRN4L-1,Up,1h
lnc-CCRN4L-4,Up,1h
lnc-CCT4-1,Up,1h
lnc-CCT4-2,Up,1h
lnc-CCT6A-1,Up,1h
lnc-CCZ1B-6,Up,1h
lnc-CD109-1,Up,1h
lnc-CD163-3,Up,1h
lnc-CD164-1,Up,1h
lnc-CD180-10,Up,1h
lnc-CD180-16,Up,1h
lnc-CD180-3,Up,1h
lnc-CD180-8,Up,1h
lnc-CD19-1,Up,1h
lnc-CD1B-1,Up,1h
lnc-CD1B-5,Up,1h
lnc-CD200R1-1,Up,1h
lnc-CD207-2,Up,1h
lnc-CD27-1,Up,1h
lnc-CD276-2,Up,1h
lnc-CD300A-3,Up,1h
lnc-CD300C-3,Up,1h
lnc-CD320-2,Up,1h
lnc-CD33-2,Up,1h
lnc-CD37-2,Up,1h
lnc-CD38-2,Up,1h
lnc-CD4-1,Up,1h
lnc-CD40LG-5,Up,1h
lnc-CD44-5,Up,1h
lnc-CD47-4,Up,1h
lnc-CD47-5,Up,1h
lnc-CD5-2,Up,1h
lnc-CD53-2,Up,1h
lnc-CD69-1,Up,1h
lnc-CD70-1,Up,1h
lnc-CD79A-2,Up,1h
lnc-CD93-4,Up,1h
lnc-CD97-2,Up,1h
lnc-CDC26-2,Up,1h
lnc-CDC42EP4-1,Up,1h
lnc-CDC42SE1-1,Up,1h
lnc-CDC42SE2-2,Up,1h
lnc-CDC5L-2,Up,1h
lnc-CDC6-3,Up,1h
lnc-CDC73-13,Up,1h
lnc-CDC73-5,Up,1h
lnc-CDC73-6,Up,1h
lnc-CDC73-7,Up,1h
lnc-CDCA2-4,Up,1h
lnc-CDCP2-1,Up,1h
lnc-CDH1-4,Up,1h
lnc-CDH17-3,Up,1h
lnc-CDH18-19,Up,1h
lnc-CDH5-4,Up,1h
lnc-CDH5-7,Up,1h
lnc-CDH5-9,Up,1h
lnc-CDH8-4,Up,1h
lnc-CDH8-9,Up,1h
lnc-CDHR3-2,Up,1h
lnc-CDHR3-3,Up,1h
lnc-CDHR5-1,Up,1h
lnc-CDIPT-1,Up,1h
lnc-CDK1-6,Up,1h
lnc-CDK12-1,Up,1h
lnc-CDK12-2,Up,1h
lnc-CDK12-3,Up,1h
lnc-CDK13-1,Up,1h
lnc-CDK19-1,Up,1h
lnc-CDK20-10,Up,1h
lnc-CDK20-11,Up,1h
lnc-CDK20-6,Up,1h
lnc-CDK2AP1-1,Up,1h
lnc-CDK2AP1-2,Up,1h
lnc-CDK2AP2-1,Up,1h
lnc-CDK5R1-5,Up,1h
lnc-CDK7-1,Up,1h
lnc-CDKAL1-5,Up,1h
lnc-CDKL1-1,Up,1h
lnc-CDKN2AIPNL-2,Up,1h
lnc-CDKN2AIPNL-3,Up,1h
lnc-CDNF-2,Up,1h
lnc-CDR2-1,Up,1h
lnc-CDR2L-1,Up,1h
lnc-CDRT15-2,Up,1h
lnc-CDRT15L2-1,Up,1h
lnc-CDRT15L2-5,Up,1h
lnc-CDS1-2,Up,1h
lnc-CDT1-1,Up,1h
lnc-CDV3-2,Up,1h
lnc-CDX4-2,Up,1h
lnc-CDYL-2,Up,1h
lnc-CDYL-4,Up,1h
lnc-CDYL2-1,Up,1h
lnc-CDYL2-6,Up,1h
lnc-CEACAM19-2,Up,1h
lnc-CEACAM21-3,Up,1h
lnc-CEBPA-1,Up,1h
lnc-CEBPD-2,Up,1h
lnc-CEBPG-1,Up,1h
lnc-CEBPG-4,Up,1h
lnc-CECR1-3,Up,1h
lnc-CECR2-6,Up,1h
lnc-CECR6-1,Up,1h
lnc-CEL-1,Up,1h
lnc-CELA2B-1,Up,1h
lnc-CELA2B-2,Up,1h
lnc-CELA3A-1,Up,1h
lnc-CELA3A-2,Up,1h
lnc-CELF2-4,Up,1h
lnc-CELF2-9,Up,1h
lnc-CELF3-2,Up,1h
lnc-CEMP1-10,Up,1h
lnc-CEMP1-5,Up,1h
lnc-CENPC1-1,Up,1h
lnc-CENPJ-1,Up,1h
lnc-CENPP-13,Up,1h
lnc-CENPV-1,Up,1h
lnc-CEP170-10,Up,1h
lnc-CEP170-6,Up,1h
lnc-CEP170-8,Up,1h
lnc-CEP170-9,Up,1h
lnc-CEP19-1,Up,1h
lnc-CEP192-1,Up,1h
lnc-CEP350-3,Up,1h
lnc-CEP44-5,Up,1h
lnc-CEP85-1,Up,1h
lnc-CEP89-3,Up,1h
lnc-CEP95-2,Up,1h
lnc-CERK-1,Up,1h
lnc-CERK-2,Up,1h
lnc-CERKL-2,Up,1h
lnc-CERS5-2,Up,1h
lnc-CERS5-3,Up,1h
lnc-CERS5-4,Up,1h
lnc-CES5A-1,Up,1h
lnc-CETP-1,Up,1h
lnc-CFHR5-3,Up,1h
lnc-CFHR5-6,Up,1h
lnc-CFL2-3,Up,1h
lnc-CFTR-2,Up,1h
lnc-CGA-6,Up,1h
lnc-CGREF1-2,Up,1h
lnc-CH25H-2,Up,1h
lnc-CHAC2-4,Up,1h
lnc-CHCHD5-3,Up,1h
lnc-CHCHD5-4,Up,1h
lnc-CHCHD5-5,Up,1h
lnc-CHCHD6-2,Up,1h
lnc-CHCHD6-4,Up,1h
lnc-CHCHD7-5,Up,1h
lnc-CHCHD8-3,Up,1h
lnc-CHD1L-1,Up,1h
lnc-CHD1L-2,Up,1h
lnc-CHD2-10,Up,1h
lnc-CHD2-15,Up,1h
lnc-CHD2-6,Up,1h
lnc-CHD7-4,Up,1h
lnc-CHD8-1,Up,1h
lnc-CHD9-13,Up,1h
lnc-CHFR-2,Up,1h
lnc-CHI3L1-1,Up,1h
lnc-CHIC2-4,Up,1h
lnc-CHIC2-5,Up,1h
lnc-CHM-10,Up,1h
lnc-CHM-5,Up,1h
lnc-CHM-9,Up,1h
lnc-CHML-1,Up,1h
lnc-CHMP1B-1,Up,1h
lnc-CHMP2A-1,Up,1h
lnc-CHMP3-1,Up,1h
lnc-CHMP4A-1,Up,1h
lnc-CHMP4C-5,Up,1h
lnc-CHMP7-1,Up,1h
lnc-CHMP7-2,Up,1h
lnc-CHMP7-7,Up,1h
lnc-CHN1-5,Up,1h
lnc-CHORDC1-6,Up,1h
lnc-CHPT1-1,Up,1h
lnc-CHRAC1-2,Up,1h
lnc-CHRDL2-3,Up,1h
lnc-CHRM3-1,Up,1h
lnc-CHRM5-1,Up,1h
lnc-CHRNA3-4,Up,1h
lnc-CHRNA3-5,Up,1h
lnc-CHRNA7-2,Up,1h
lnc-CHRNA9-2,Up,1h
lnc-CHRNE-1,Up,1h
lnc-CHST10-2,Up,1h
lnc-CHST12-2,Up,1h
lnc-CHST7-2,Up,1h
lnc-CHST7-4,Up,1h
lnc-CHST9-5,Up,1h
lnc-CHSY1-5,Up,1h
lnc-CHSY3-1,Up,1h
lnc-CHURC1-FNTB-4,Up,1h
lnc-CIAO1-4,Up,1h
lnc-CIAPIN1-1,Up,1h
lnc-CIB1-1,Up,1h
lnc-CIB1-3,Up,1h
lnc-CIB3-1,Up,1h
lnc-CIDEA-6,Up,1h
lnc-CIDEC-2,Up,1h
lnc-CINP-1,Up,1h
lnc-CIRBP-1,Up,1h
lnc-CISD1-1,Up,1h
lnc-CISD2-6,Up,1h
lnc-CISD3-1,Up,1h
lnc-CKAP2L-1,Up,1h
lnc-CKS1B-3,Up,1h
lnc-CLASP1-1,Up,1h
lnc-CLASP1-3,Up,1h
lnc-CLASP2-1,Up,1h
lnc-CLCF1-1,Up,1h
lnc-CLCN3-11,Up,1h
lnc-CLCN6-1,Up,1h
lnc-CLCN6-2,Up,1h
lnc-CLDN15-2,Up,1h
lnc-CLDN18-1,Up,1h
lnc-CLDN20-6,Up,1h
lnc-CLDN23-3,Up,1h
lnc-CLDN25-2,Up,1h
lnc-CLDN25-5,Up,1h
lnc-CLDN6-4,Up,1h
lnc-CLDN7-1,Up,1h
lnc-CLEC3A-9,Up,1h
lnc-CLEC4E-2,Up,1h
lnc-CLEC4E-3,Up,1h
lnc-CLEC7A-1,Up,1h
lnc-CLEC7A-2,Up,1h
lnc-CLIC6-2,Up,1h
lnc-CLK1-1,Up,1h
lnc-CLK4-2,Up,1h
lnc-CLMP-6,Up,1h
lnc-CLOCK-1,Up,1h
lnc-CLRN2-1,Up,1h
lnc-CLSTN2-1,Up,1h
lnc-CLTA-2,Up,1h
lnc-CLUAP1-3,Up,1h
lnc-CMBL-5,Up,1h
lnc-CMC1-3,Up,1h
lnc-CMC1-8,Up,1h
lnc-CMPK2-22,Up,1h
lnc-CMPK2-28,Up,1h
lnc-CMTM1-1,Up,1h
lnc-CMTM4-2,Up,1h
lnc-CMTM7-2,Up,1h
lnc-CMYA5-3,Up,1h
lnc-CNGB1-3,Up,1h
lnc-CNGB3-1,Up,1h
lnc-CNIH4-1,Up,1h
lnc-CNN1-4,Up,1h
lnc-CNOT7-5,Up,1h
lnc-CNOT8-2,Up,1h
lnc-CNOT8-3,Up,1h
lnc-CNP-1,Up,1h
lnc-CNR2-1,Up,1h
lnc-CNTF-2,Up,1h
lnc-CNTN2-4,Up,1h
lnc-CNTN6-1,Up,1h
lnc-CNTNAP2-2,Up,1h
lnc-CNTNAP3B-6,Up,1h
lnc-CNTNAP5-7,Up,1h
lnc-CNTRL-1,Up,1h
lnc-CNTRL-3,Up,1h
lnc-COCH-3,Up,1h
lnc-COG3-5,Up,1h
lnc-COG7-1,Up,1h
lnc-COG7-2,Up,1h
lnc-COG7-3,Up,1h
lnc-COIL-6,Up,1h
lnc-COIL-7,Up,1h
lnc-COL12A1-3,Up,1h
lnc-COL16A1-1,Up,1h
lnc-COL24A1-1,Up,1h
lnc-COL25A1-1,Up,1h
lnc-COL25A1-3,Up,1h
lnc-COL4A1-6,Up,1h
lnc-COL4A3-4,Up,1h
lnc-COL6A5-5,Up,1h
lnc-COL9A2-1,Up,1h
lnc-COL9A2-4,Up,1h
lnc-COLQ-1,Up,1h
lnc-COMMD1-1,Up,1h
lnc-COMMD1-5,Up,1h
lnc-COMMD2-2,Up,1h
lnc-COMMD3-1,Up,1h
